
|   double|   double|  double|double|
|      deg|      deg|        |      |
|     null|     null|    null|  null|
 27.433824  63.06724      1.0    1.0 
 27.620329 63.171314      1.0    1.0 
 28.202794 63.404449      1.0    1.0 
 27.101324 62.839473      1.0    1.0 
 26.834898 62.549623      1.0    1.0 
 27.407991  63.05967      1.0    1.0 
 26.843686 62.566976      8.0    1.0 
 27.564052 63.149098      1.0    1.0 
 27.779547 63.251484      1.0    1.0 
 26.906889 62.653566      1.0    1.0 
 27.425968 63.074231      1.0    1.0 
 27.167769 62.901695      1.0    1.0 
 26.882356 62.624722      1.0    1.0 
 27.705225 63.222423      1.0    1.0 
 27.995796 63.341807      1.0    1.0 
  27.73994 63.238635      1.0    1.0 
 27.455569 63.096928      1.0    1.0 
 28.408107 63.474008      1.0    1.0 
 28.161006 63.400782      1.0    1.0 
 27.869493 63.295349      1.0    1.0 
  27.76377 63.251675      1.0    1.0 
 26.890221 62.650811      1.0    1.0 
 27.049384 62.816404      1.0    1.0 
 27.669496 63.211989      1.0    1.0 
 27.801667 63.271513      1.0    1.0 
 28.053849 63.368557      1.0    1.0 
 27.082018 62.847885      1.0    1.0 
 28.187393 63.414095      1.0    1.0 
 28.244191 63.432475      1.0    1.0 
 27.901825 63.314633      1.0    1.0 
 28.053495 63.371227      1.0    1.0 
 27.626367 63.196542      1.0    1.0 
 27.827212 63.286524      1.0    1.0 
 28.173131  63.41478      1.0    1.0 
 28.112668 63.395472      1.0    1.0 
 26.852955 62.624832      1.0    1.0 
 27.611779 63.194165      1.0    1.0 
 27.421888 63.095135      1.0    1.0 
 27.426981 63.098858      1.0    1.0 
 26.988036 62.778716      1.0    1.0 
 27.809523  63.28589      1.0    1.0 
 27.845911 63.304256      1.0    1.0 
 27.662404 63.225017      1.0    1.0 
 27.942446 63.343132      1.0    1.0 
 26.821815 62.602869      7.0    1.0 
 26.859892 62.652224      1.0    1.0 
 27.194014 62.958763      1.0    1.0 
 26.915128 62.716328      1.0    1.0 
 27.666856  63.22975      1.0    1.0 
 28.128197 63.410091      1.0    1.0 
 26.874338 62.672005      1.0    1.0 
 27.021212 62.822908      1.0    1.0 
 28.149917 63.419053      1.0    1.0 
 27.610602 63.206021      1.0    1.0 
 27.063612 62.862722      1.0    1.0 
 27.505474 63.156634      1.0    1.0 
 27.397721  63.09791      1.0    1.0 
 27.585822 63.199116      1.0    1.0 
 27.760504 63.279019      1.0    1.0 
 27.931196 63.348011      1.0    1.0 
 27.587968 63.201042      1.0    1.0 
 27.198025 62.974111      1.0    1.0 
 27.571127  63.19451      1.0    1.0 
 27.426801 63.118825      1.0    1.0 
 27.046522 62.860022      1.0    1.0 
 27.778096 63.290122      1.0    1.0 
 27.521964 63.173688      1.0    1.0 
 28.117198 63.418876      1.0    1.0 
 27.928715 63.353039      1.0    1.0 
 26.806236 62.617222     10.0    1.0 
 27.151825 62.949742      1.0    1.0 
 28.066018 63.403246      1.0    1.0 
 26.893549 62.723545      1.0    1.0 
 28.135148 63.426904      1.0    1.0 
 27.100359 62.912384      1.0    1.0 
 27.565746 63.200126      1.0    1.0 
 27.561171 63.199021      1.0    1.0 
 27.112075 62.925296      1.0    1.0 
 27.061796 62.886529      1.0    1.0 
 28.054454 63.405712      1.0    1.0 
 27.133927 62.946532      1.0    1.0 
 26.824724 62.658208      1.0    1.0 
 27.578575 63.213223      1.0    1.0 
 27.682147 63.262062      1.0    1.0 
 27.878645 63.343682      1.0    1.0 
 28.155785  63.44104      1.0    1.0 
 27.646701 63.247398      1.0    1.0 
 27.092008 62.919317      1.0    1.0 
 27.170364 62.978026      1.0    1.0 
 27.888923 63.349787      1.0    1.0 
 26.958674 62.807203      1.0    1.0 
 27.183451 62.989652      1.0    1.0 
 27.756028 63.298146      1.0    1.0 
 27.142984  62.96172      1.0    1.0 
 27.410779 63.132934      1.0    1.0 
 27.908568 63.360429      1.0    1.0 
 27.048021 62.890435      1.0    1.0 
 27.085511 62.921129      1.0    1.0 
 27.883686 63.351965      1.0    1.0 
 27.704616 63.278848      1.0    1.0 
 27.728836 63.289386      1.0    1.0 
 27.856974 63.343121      1.0    1.0 
 26.895598 62.758083      1.0    1.0 
 27.870288 63.349936      1.0    1.0 
 26.838321 62.698827      1.0    1.0 
 27.696891 63.280222      1.0    1.0 
 27.085152 62.928515      1.0    1.0 
 27.682548  63.27672      1.0    1.0 
 28.205478 63.468656      1.0    1.0 
 27.631411 63.254181      1.0    1.0 
 28.190787 63.464384      1.0    1.0 
 27.897721 63.366848      1.0    1.0 
 27.790455 63.325101      1.0    1.0 
 26.820831 62.690612      1.0    1.0 
 27.660297  63.27044      1.0    1.0 
 27.018819 62.885768      1.0    1.0 
 26.921587 62.800978      1.0    1.0 
 27.883227 63.367218      1.0    1.0 
 27.762992 63.320108      1.0    1.0 
 28.009319 63.413568      1.0    1.0 
   27.4474 63.173522      1.0    1.0 
 27.486621 63.197566      1.0    1.0 
  28.25065 63.494267      1.0    1.0 
 27.933203 63.391633      1.0    1.0 
 27.572668 63.242715      1.0    1.0 
 26.861839 62.759501      1.0    1.0 
 27.167472 63.014909      1.0    1.0 
 26.919891 62.821292      1.0    1.0 
 28.177351 63.476439      1.0    1.0 
 28.151173 63.468951      1.0    1.0 
 27.175629 63.023544      1.0    1.0 
 28.099403 63.455048      1.0    1.0 
 27.688955 63.303276      1.0    1.0 
 26.910742 62.820896      1.0    1.0 
 26.797904 62.708344      1.0    1.0 
 27.721521 63.320475      1.0    1.0 
 27.756937 63.335489      1.0    1.0 
 26.971838 62.881149      1.0    1.0 
 27.643566 63.287844      1.0    1.0 
 26.970273 62.883357      1.0    1.0 
 27.429185 63.187032      1.0    1.0 
 27.648306 63.294236      1.0    1.0 
  26.79926 62.723869      1.0    1.0 
 27.617273 63.281506      1.0    1.0 
 27.445038 63.200768      1.0    1.0 
 27.928331 63.409399      1.0    1.0 
 27.569706 63.262591      1.0    1.0 
 28.035382 63.448348      1.0    1.0 
 28.083251 63.464445      1.0    1.0 
 27.789973 63.359831      1.0    1.0 
 27.517519 63.240918      1.0    1.0 
 28.048254 63.453874      1.0    1.0 
  27.59503 63.278167      1.0    1.0 
  27.95619 63.423102      1.0    1.0 
 28.015956 63.444178      1.0    1.0 
 27.772986 63.355589      1.0    1.0 
 26.924685 62.862399      1.0    1.0 
 27.002864 62.927687      1.0    1.0 
 28.052136 63.457154      1.0    1.0 
 27.988584 63.436082      1.0    1.0 
  27.10033 63.001301      1.0    1.0 
 27.020227  62.94215      1.0    1.0 
 27.744084 63.345369      1.0    1.0 
 27.891643 63.403969      1.0    1.0 
 26.885585 62.835116      1.0    1.0 
 27.027267 62.954718      1.0    1.0 
 27.653448 63.312701      1.0    1.0 
 27.395283 63.189798      1.0    1.0 
 27.920897 63.420306      1.0    1.0 
 27.458625 63.226483      1.0    1.0 
 27.664325 63.322592      1.0    1.0 
  27.15383 63.054776      1.0    1.0 
 28.088234 63.480889      1.0    1.0 
 28.062468 63.473906      1.0    1.0 
 28.108697 63.488628      1.0    1.0 
 26.949582 62.908494      1.0    1.0 
 27.175262 63.075072      1.0    1.0 
 27.690034 63.341198      1.0    1.0 
 28.036421 63.469921     10.0    1.0 
 27.431982 63.225127      1.0    1.0 
 27.121979 63.044769      1.0    1.0 
 27.910868 63.431318      1.0    1.0 
 26.818508 62.804529      1.0    1.0 
  27.64791 63.329548      1.0    1.0 
 27.490924 63.258327     11.0    1.0 
 27.489355 63.257623      1.0    1.0 
 26.911199 62.891379      1.0    1.0 
 28.000152 63.463746      1.0    1.0 
 27.684214 63.346848      8.0    1.0 
 26.870058 62.863318      1.0    1.0 
 27.572667 63.304183      1.0    1.0 
 27.889778 63.435066      1.0    1.0 
 27.939577 63.452745      1.0    1.0 
 27.694257 63.360451      1.0    1.0 
 27.825709 63.411999      1.0    1.0 
 26.821754 62.830533      1.0    1.0 
 27.810689 63.407355      1.0    1.0 
 27.006295 62.985258      1.0    1.0 
 27.566684 63.308875      1.0    1.0 
 27.119954 63.067596     13.0    1.0 
 27.942777 63.458537      1.0    1.0 
 27.031085 63.009654      1.0    1.0 
 27.756268 63.391279      1.0    1.0 
 27.816532 63.415705      1.0    1.0 
 27.452817 63.260663      1.0    1.0 
 27.492541 63.280794      1.0    1.0 
 27.784501 63.405755      1.0    1.0 
 26.883693 62.901178      1.0    1.0 
 27.734996 63.387307      1.0    1.0 
 27.410824 63.247429      1.0    1.0 
 27.836399 63.430456      1.0    1.0 
 27.818306 63.423893      1.0    1.0 
 27.987711 63.483491      1.0    1.0 
 27.137967 63.095822      1.0    1.0 
 27.033386 63.026504      1.0    1.0 
  27.83035 63.430178      1.0    1.0 
 27.970458 63.479474      1.0    1.0 
 26.911796 62.935477      1.0    1.0 
 26.957688 62.972104      1.0    1.0 
 27.161802 63.112506      1.0    1.0 
 27.001478 63.005712      1.0    1.0 
 27.039779 63.034204      1.0    1.0 
 27.735871 63.396506      1.0    1.0 
 26.872131 62.906763      1.0    1.0 
 27.816027 63.428955      1.0    1.0 
 27.179939 63.130319      1.0    1.0 
 27.126337 63.097638      1.0    1.0 
 26.910327 62.945512      1.0    1.0 
 27.724199 63.398212      1.0    1.0 
 27.405518 63.257884      1.0    1.0 
 27.060961 63.058749      1.0    1.0 
 27.106979 63.090691      1.0    1.0 
 26.881833 62.927184      1.0    1.0 
 27.971398 63.490428      1.0    1.0 
 26.908981 62.956836     14.0    1.0 
 27.031858 63.050059      1.0    1.0 
 27.086613  63.09155      1.0    1.0 
 27.154427 63.140114      1.0    1.0 
 26.965722 63.016804      1.0    1.0 
 27.477978 63.314872      1.0    1.0 
 27.468929 63.311182      1.0    1.0 
 27.074875 63.095471      1.0    1.0 
 27.909715 63.487398      1.0    1.0 
 26.871107 62.949112      1.0    1.0 
 26.934502 62.998419      1.0    1.0 
 27.023742 63.063179      1.0    1.0 
 27.903974 63.486816      1.0    1.0 
 27.139687 63.138192      1.0    1.0 
 26.987614 63.039218      8.0    1.0 
 27.607394 63.375454      1.0    1.0 
 27.609486 63.376436      1.0    1.0 
 27.662519 63.399957      1.0    1.0 
 27.527038 63.343073      1.0    1.0 
 26.830392 62.923321      1.0    1.0 
 27.160301 63.156926      1.0    1.0 
 26.839315 62.935303      1.0    1.0 
 27.031065 63.077755      1.0    1.0 
 26.836529 62.934288      1.0    1.0 
 27.051104 63.093176      1.0    1.0 
 26.901373 62.989288      1.0    1.0 
 27.407794 63.295343      1.0    1.0 
 27.598203 63.382196      1.0    1.0 
 26.827512 62.934335      1.0    1.0 
 26.861914  62.96473      1.0    1.0 
 27.394445 63.293061      1.0    1.0 
 27.808248 63.466778      1.0    1.0 
  26.80733 62.921234      1.0    1.0 
 27.619092 63.394691      1.0    1.0 
 26.931407 63.022012      1.0    1.0 
 27.815354 63.472222      1.0    1.0 
 26.818578 62.934841      1.0    1.0 
 27.561748 63.373537      1.0    1.0 
 27.449456 63.325448      1.0    1.0 
 27.469596 63.338306      1.0    1.0 
 27.149593 63.173691      1.0    1.0 
 26.972944 63.061619      1.0    1.0 
 27.794978 63.472459      1.0    1.0 
 27.126832 63.164428      1.0    1.0 
  27.19896 63.206713      1.0    1.0 
 26.944389 63.046628      1.0    1.0 
 27.862353 63.499374      1.0    1.0 
 27.696984 63.439722      1.0    1.0 
 27.546711 63.380071      1.0    1.0 
 27.037824 63.114894      1.0    1.0 
  27.85189 63.499873      1.0    1.0 
 27.627176 63.416072      1.0    1.0 
 27.643184 63.424346      4.0    1.0 
 27.112734 63.165658      1.0    1.0 
 27.662277 63.434078      2.0    1.0 
 27.559141 63.395122      1.0    1.0 
 27.437441 63.342329      1.0    1.0 
 26.816011 62.969314      1.0    1.0 
 27.169817 63.208582      1.0    1.0 
 27.035961  63.13045      1.0    1.0 
 27.587022 63.411338      1.0    1.0 
 27.638508 63.437263      1.0    1.0 
 27.444447 63.358088      1.0    1.0 
 27.561205 63.409111      1.0    1.0 
 26.872409 63.030288      1.0    1.0 
 27.382836 63.331487      1.0    1.0 
 27.760844 63.488531      1.0    1.0 
 27.672266 63.458294      1.0    1.0 
   27.5135 63.394841      1.0    1.0 
 26.929072 63.082732      1.0    1.0 
 27.548116 63.418456      1.0    1.0 
 27.670597 63.467695      1.0    1.0 
 26.987697 63.131702      1.0    1.0 
 26.878493 63.057736      1.0    1.0 
 26.971068 63.125241      1.0    1.0 
 26.926981 63.096559      1.0    1.0 
 27.617628 63.456379      1.0    1.0 
 27.072277 63.194172      1.0    1.0 
 26.960952 63.139746      1.0    1.0 
 27.020507 63.184254      1.0    1.0 
 27.580016 63.459039      1.0    1.0 
 27.619915 63.475404      1.0    1.0 
 27.523973 63.437504      1.0    1.0 
 27.424441 63.399866      1.0    1.0 
 27.470884 63.421079      1.0    1.0 
 27.594859 63.478397      8.0    1.0 
 27.024153 63.205692      1.0    1.0 
 27.553357 63.467093      1.0    1.0 
 27.519417 63.454284      1.0    1.0 
 27.002231 63.204642      1.0    1.0 
 27.407799 63.425289      1.0    1.0 
 27.513277 63.473013      1.0    1.0 
 27.381584 63.424907      1.0    1.0 
 27.426552 63.450186      1.0    1.0 
 27.484034 63.490125      1.0    1.0 
 27.374946 62.945765      1.0    1.0 
 27.352024 62.958153      1.0    1.0 
 27.366916   62.9695      1.0    1.0 
 27.332259 62.970588      8.0    1.0 
 27.256988 62.928621      1.0    1.0 
 27.335627 62.984212      1.0    1.0 
 27.308344 62.968073      1.0    1.0 
 26.778594 62.409534      1.0    1.0 
 27.229266 62.927135      1.0    1.0 
   26.7689 62.427063      1.0    1.0 
 27.213564 62.926568      1.0    1.0 
 27.338444 63.014485      1.0    1.0 
 27.305068 62.995928      1.0    1.0 
 26.735777 62.380174      6.0    1.0 
  27.21962 62.940051      1.0    1.0 
 27.327488 63.014278      1.0    1.0 
 26.777639 62.468344      1.0    1.0 
 26.758262 62.445973      4.0    1.0 
 27.314932 63.014134      1.0    1.0 
 26.709519 62.348464      1.0    1.0 
 26.770815 62.493392      1.0    1.0 
 27.329053 63.034362      1.0    1.0 
 26.782318 62.524752      1.0    1.0 
 27.324641 63.035271      1.0    1.0 
 27.376773  63.06821      1.0    1.0 
  27.33598 63.043605      1.0    1.0 
 26.793281 62.547999      1.0    1.0 
 26.694807 62.378554      1.0    1.0 
 26.733514 62.460678      1.0    1.0 
 27.310181 63.038542      1.0    1.0 
 27.270008 63.016082      1.0    1.0 
 26.754672 62.519305      1.0    1.0 
  26.78857 62.580689      1.0    1.0 
 26.682415 62.397391      1.0    1.0 
 27.281406 63.033058      1.0    1.0 
  27.28093 63.035162      1.0    1.0 
 27.299213 63.048971      1.0    1.0 
 26.676431 62.406737      1.0    1.0 
 27.272987  63.03483      3.0    1.0 
 27.363156 63.102334      1.0    1.0 
 27.235027 63.023909      8.0    1.0 
 27.215196 63.011341      1.0    1.0 
 26.680999 62.458032      1.0    1.0 
 26.781547 62.616682      1.0    1.0 
 26.665282 62.431331      1.0    1.0 
 26.742222 62.573819      1.0    1.0 
 26.654719 62.435362      1.0    1.0 
 28.340309 63.508542      1.0    1.0 
 26.701658 62.530074      1.0    1.0 
  26.75876 62.614817      1.0    1.0 
  26.66133 62.468036      1.0    1.0 
 27.266797 63.071582      1.0    1.0 
 26.632948  62.44528      1.0    1.0 
  26.66114 62.503094      1.0    1.0 
 26.696601 62.560879      1.0    1.0 
 26.714394 62.594767      1.0    1.0 
 27.296872 63.103259      1.0    1.0 
 26.636042 62.483066      1.0    1.0 
 26.701216 62.615261      1.0    1.0 
 26.674594 62.582133      1.0    1.0 
 26.633992 62.527825      1.0    1.0 
  27.35084 63.160266      1.0    1.0 
 26.624432 62.517217      1.0    1.0 
 26.699805 62.635848      1.0    1.0 
 26.631692 62.540252      1.0    1.0 
 26.587997 62.463055      1.0    1.0 
 26.701228 62.644294      1.0    1.0 
 26.778816 62.736873      1.0    1.0 
 26.736505 62.694163      1.0    1.0 
 26.779847 62.747396      1.0    1.0 
 26.755048 62.720955      1.0    1.0 
  27.24595 63.118044      1.0    1.0 
 26.778919 62.757169      1.0    1.0 
 27.352173 63.182272      1.0    1.0 
 26.762392 62.741099      1.0    1.0 
 27.370278 63.193941      1.0    1.0 
 26.670548 62.635204      3.0    1.0 
 26.778835 62.768253      1.0    1.0 
 26.585932 62.520675      1.0    1.0 
 26.635534 62.599868      1.0    1.0 
 26.662852  62.64041      1.0    1.0 
 27.287637 63.158339      1.0    1.0 
 26.663206 62.643379      1.0    1.0 
 26.720447  62.72088      1.0    1.0 
 26.785021 62.793469      1.0    1.0 
 27.216213 63.125526      1.0    1.0 
 26.659237 62.656338      1.0    1.0 
 27.248704 63.148501      1.0    1.0 
 27.225374 63.139857      1.0    1.0 
 27.325297 63.196882      1.0    1.0 
 27.309677 63.188916      1.0    1.0 
 27.297674 63.187824      1.0    1.0 
 27.367714  63.22632      1.0    1.0 
 27.214347 63.145114      1.0    1.0 
 27.302776 63.197861      3.0    1.0 
 27.316172 63.207618      1.0    1.0 
 26.522954 62.507568      1.0    1.0 
 27.322671 63.213818      1.0    1.0 
 26.759733 62.816412      1.0    1.0 
 26.583288 62.614529      1.0    1.0 
 26.657929  62.71216      1.0    1.0 
 26.580448 62.623642      1.0    1.0 
 26.650607  62.72301      1.0    1.0 
 26.746951 62.825842      1.0    1.0 
 26.649172 62.730156      1.0    1.0 
 27.211983 63.174797      1.0    1.0 
 26.499558 62.524967      1.0    1.0 
 26.734846 62.823783      1.0    1.0 
 26.597704 62.678474      6.0    1.0 
 26.720012 62.816894      1.0    1.0 
  26.56187 62.642021      1.0    1.0 
 26.613822 62.710321      1.0    1.0 
 26.543459 62.621069      1.0    1.0 
 26.766961 62.875407      1.0    1.0 
 26.662591 62.773424      1.0    1.0 
 26.610154 62.720051      1.0    1.0 
 26.568521 62.670727      1.0    1.0 
 26.499672 62.575602      1.0    1.0 
 27.368605 63.281335      1.0    1.0 
 27.302973 63.248569      1.0    1.0 
 27.330711 63.265252      1.0    1.0 
 26.505863 62.594044      1.0    1.0 
 26.607256 62.737996      1.0    1.0 
 26.487165 62.580729      1.0    1.0 
 27.302883 63.258792      1.0    1.0 
 26.567066 62.697535      1.0    1.0 
 26.655517 62.799273      1.0    1.0 
 26.630071 62.778321      1.0    1.0 
  26.73589 62.887047      1.0    1.0 
 26.551417 62.692222      1.0    1.0 
 26.774227 62.923784      1.0    1.0 
 26.607333 62.766171      1.0    1.0 
 26.515941 62.662592      1.0    1.0 
 26.535577 62.688897      1.0    1.0 
 26.500646  62.64739      1.0    1.0 
 26.629258 62.801627      5.0    1.0 
 27.322201 63.289906      1.0    1.0 
 26.672725 62.849566      1.0    1.0 
 26.437919 62.562059      1.0    1.0 
 26.459684 62.597479      1.0    1.0 
 27.217016 63.238673      1.0    1.0 
 26.719361 62.898004      1.0    1.0 
 26.617213  62.80324      1.0    1.0 
 26.437066 62.595888      1.0    1.0 
 26.424437 62.576641      1.0    1.0 
 26.571863 62.774101      1.0    1.0 
 26.590553 62.798575      1.0    1.0 
 27.193136 63.245566      1.0    1.0 
 27.330833 63.316468      1.0    1.0 
 26.466608 62.650716      1.0    1.0 
 26.535689 62.739405      1.0    1.0 
 26.582038 62.793716      1.0    1.0 
 27.301734  63.30651      1.0    1.0 
 27.773892 63.507634      1.0    1.0 
 26.418305 62.599322      1.0    1.0 
 27.375784 63.346902      1.0    1.0 
 27.236837 63.279458      1.0    1.0 
 27.133481 63.223766      1.0    1.0 
 26.498007 62.714833      1.0    1.0 
